sha256,size,count,paths
d2233ce6c447944996221a42b13e1c47fcaadbcabb1429053c25e168bafb4b45,4582,2,results/route_C/executors/myops/myops_intervention_report.csv|results/route_C/myops_intervention_report.csv
7c2126b6f0b3c358f7e471a8562f0bb118df36a7cda4f0ff6fd5effafe1f1fd1,4574,2,results/20260711_srr_v3_m10_cinema_adapter/case_metrics.csv|results/20260711_srr_v3_m10_cinema_adapter/hard_subgroup_metrics.csv
f03c574e6dbddb69948e2ba8d7e9ecbcdcc3ef50e3d22a2f41aacbbe358f835d,4420,2,results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/m8_temporal_aggregation_metrics.csv|results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/temporal_aggregation_metrics.csv
a7cff8a532814abc35d005c7320994cff4234901ca1c27fcb6c7d524a56c67f6,4370,2,results/20260726_care_fullinfo_nnunet_and_care_scf/nnunet5f_control/checkpoint_provenance.json|results/20260726_care_fullinfo_nnunet_and_care_scf/nnunet5f_control/nnunet5f_checkpoint_manifest.json
394ba003f78c84e42844c5a93712a5f01fe94774f4d4856ea28c79291b902628,4333,2,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/resolved_training_contract.json|results/20260728_care_dpr_fold0_global_redesign/runtime/preflight/resolved_training_contract.json
48ea6a2320b3cac2d819caa005516d12f660d4aa4aacd3ebb5bcdcf1a75bc739,3896,2,results/20260801_care_target_domain_race_gap_closure/m0r_faithful_control/lane_controller_packet.json|results/20260801_care_target_domain_race_gap_closure/m0r_faithful_control/preflight_report.json
b6d7df5ac06ffef16d242b9ef2e8105f5f3e6b4edd1008c9c35bcfdae99e058c,3746,2,results/20260625_cine_geometry/mismatch_cases.csv|results/20260703_cine_temporal_resume/mismatch_cases_heldout.csv
c54ea68d132595ec3cf17a60665b67c7d0d41752715605fcd8bf4459bda94689,3693,2,results/20260801_care_target_domain_pathology_specialist_race/split_receipt.json|results/20260801_care_target_domain_race_gap_closure/split_receipt_copy.json
35973f9024b0151afa8b1534272d82ef8ada33114b7fcf98079551ebc3c26c5d,3672,2,results/route_B/round04/controller_terminal_registry.json|results/route_B/round04/executors/B10/terminal_registry_snapshot.json
4e1434a1a60f5ac19ef858f5db2111aa0833bf2c94159a538e3328d70f71fbd5,3546,2,results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/frame0_vs_temporal_help_harm.csv|results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/m8_frame0_vs_temporal_help_harm.csv
d83a17c613b5646f98dd037a465c296896f97e9a61d0f5e982e8c8066be23c94,3523,2,results/20260801_care_target_domain_race_gap_closure/m3_care_tds/lane_controller_packet.json|results/20260801_care_target_domain_race_gap_closure/m3_care_tds/preflight_report.json
25ad0783afa43bb0c86fb565fe888834c3d7e25bd3bc19dc632c7dbfae7868f7,3514,2,results/route_B/round03/executors/B10/completion.json|results/route_B/round03/executors/B10/finalizer_state.json
c3ad8a1977ba84dfd01642bc45c05f90f6c6ba8cf6ba4381084f0f66a2c05830,3022,2,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/batch3a_inference_contract.json|results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/batch3a_production_gate_open_bounded_control_inference_contract.json
e6a56ab974e94c3387c2baf1d1d149d05b6bf79e39ac6287c0fc99f72be283bb,2983,2,results/20260729_care_prism_v2_backbone_repair_and_resume/preflight_training_receipt.json|results/20260729_care_prism_v2_backbone_repair_and_resume/w2_adequacy_report.json
d6c016dbcff6a55a666516e899007dcf095697dc7157257c03710f0008057f8a,2734,2,results/20260728_care_dpr_fold0_global_redesign/gate_b_r1_validator_report.json|results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/gate_b_r1_evaluation/gate_b_r1_validator_report.json
f7c9868d37b71e6bdf7c4a09accb775cf7d615fb87880d06f28857bdbf8c6d33,2604,2,results/20260801_care_target_domain_pathology_specialist_race/m3_care_tds/lane_controller_packet.json|results/20260801_care_target_domain_pathology_specialist_race/m3_care_tds/preflight_report.json
ba9da9d23f49bef03d8247d79a728efad1c1264c18c3e8f97538859909f8c35e,2501,2,results/20260730_care_failure_forensics_deep_research_packet/batch0_7_design_evidence_matrix.csv|results/20260730_care_failure_forensics_deep_research_packet/v3_batch0_7_lineage.csv
cbe17052b07a4b5b9ee1bc7905e253c451cde58d5c5e3c79eb4ac64db3f55e67,2468,2,results/20260801_care_target_domain_pathology_specialist_race/m0_td_nnunet/lane_controller_packet.json|results/20260801_care_target_domain_pathology_specialist_race/m0_td_nnunet/preflight_report.json
c85ff98dba36ab7a275d7e62f4fc4843f0c04c48193a0bf7bc177edfbc614f63,2406,2,results/20260803_care_ase_r2_external_review_repair_v7/code_review_request.md|results/20260803_care_ase_r2_external_review_repair_v7/pretraining_external_review_request.md
69bf768fb19b6d53fe067e6af5f6290b3c9da06e60f9bd0985772866875c5f4e,2385,2,results/20260727_care_dg_dual_pathology_validation/gate_b_r2_validator_report.json|results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold0/gate_b_r2_scale_diagnostic/gate_b_r2_validator_report.json
140ecfeafe748c074a3a631a73d3076fd6d3fd6ceba58c68887c39a6492f32a0,2299,2,results/route_C/case_level_gate_matrix.csv|results/route_C/executors/cine/case_level_gate_matrix.csv
119ebb6fe5728d096b04c4addb3afb838b3c33a39318a7483eb2dfa0cbe99d36,2274,2,results/20260626_lesion_compact/dictionary_usage.md|results/20260626_lesion_compact/retrieval_usage.md
1b31e506ddf03080fcf5049899ae6c7ca078f6884a7402d13a1667fa759aefff,2219,2,results/20260801_care_target_domain_race_gap_closure/m2_i_mmseg_care/lane_controller_packet.json|results/20260801_care_target_domain_race_gap_closure/m2_i_mmseg_care/preflight_report.json
74eeccf6ce867047f9e02308b544ecf022246870c7f48caec3d338cd58981eab,2184,2,results/20260803_care_ase_r2_full_fidelity_execution/canonical_stock_oof_provenance_receipt.json|results/20260803_care_ase_r2_full_fidelity_execution/hard_negative_manifest_generation_receipt.json
29ea85ccf9cc4753fba99f3e86d0d3531a7ac5ecdf6beb1b7e07464c778d4290,2175,2,results/20260730_care_failure_forensics_deep_research_packet/cine_temporal_signal_probe.csv|results/20260730_care_failure_forensics_deep_research_packet/v3_cine_ed_temporal_probe.csv
a5d74a3f7992a3e634b2f49b456c0ba93d91322e284b41303bc5d1c801bd8325,2163,2,results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/batch3a_anchor_bounded_srr_correction_tensor_checks.csv|results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/batch3a_srr_no_anchor_control_tensor_checks.csv
8698e1940e15301bd8870f87bb4263a23dedfdddf3c75399a4df1dc6931fc6db,1995,2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/coarse_to_fine_srr_roi_signal_seek__edema_overlap_dilate2_keep_scar/case_level_failure_flags.csv|results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/coarse_to_fine_srr_roi_signal_seek__pathology_overlap_dilate2/case_level_failure_flags.csv
a6f6560c168e95cdafd064328122922963651a1bfd581c872b7bdf5acc6d3028,1938,2,results/20260729_care_arc_clean_fold1/preflight_validator_report.json|results/20260729_care_arc_clean_fold1/runtime/preflight/preflight_receipt.json
f28e7e78cbe00ac47f3ab0e712919f0d6967ee6f030c121c3a450b78b26c2b8e,1931,2,results/20260805_care_myops_single_slice_hotfix_repackage/clean_synthetic_full_casewise.csv|results/20260805_care_myops_single_slice_hotfix_repackage/single_slice_edge_casewise.csv
edf1bb475294067d1f5e0c1d498e5d4186e56c6dda76062804a2acdd3bb39078,1929,2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__edema_overlap_dilate2_keep_scar/case_level_failure_flags.csv|results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate2/case_level_failure_flags.csv
80ae1a25821f4fba39f661128138e5fdad5c40e25ee2c533c3fd4041c7545b42,1926,2,docker/CARE2026_Myocardium/CineMyoPS/vendor/myops/models/__init__.py|third_party/MoSAIC/source/myops/models/__init__.py
443a9d868481d82f3c1ca8ce69b120113a2bdbc5b298375d83f24f7741708bec,1854,2,results/20260803_care_ase_r2_external_review_repair_v7/code_review_request.json|results/20260803_care_ase_r2_external_review_repair_v7/pretraining_external_review_request.json
6da79491883ad7901aa2e47cf949dee3039a2c48d1aca9489247b70ac75f02c5,1798,2,results/20260626_cine_temporal/metrics_summary.md|results/20260629_cine_motion_pathology/metrics_summary.md
9690762d0343cc75348b27c00e1c9bc13666945ce8e3fb051b3da334a674ddb8,1783,2,results/20260730_care_failure_forensics_deep_research_packet/alignment_error_correlation.csv|results/20260730_care_failure_forensics_deep_research_packet/v3_alignment_failure_correlation.csv
ef9419f4a00a7c1dab860cd9c61e3678f8c05df1ec0d686c3f5b4eb87544ee77,1702,2,results/20260730_care_failure_forensics_deep_research_packet/feature_probe_inventory.csv|results/20260730_care_failure_forensics_deep_research_packet/feature_probe_summary.csv
746cf339901a16e0455690eb3cd50bf8115d3720fe4e60fd5c2fcd0fcda14366,1673,2,results/srr_production/code_maturity/batch1_model_contract.json|results/srr_production/code_maturity/batch2a_shared_builder_contract.json
dac2ca29cc06d78f31722e246715ba25035ad3f67e28f27f13962ce500272b49,1666,2,third_party/MoSAIC/source/docker/cinemyops/myops_pkg/models/__init__.py|third_party/MoSAIC/source/docker/myops/myops_pkg/models/__init__.py
d4cc33d36fc92a3d2f8d07cee8f3150e42030aa5d11b0c6666b9294f43774f80,1649,2,results/20260721_srr_batch7_mechanism_closure_repair/proposal_stage_adequacy.json|results/20260721_srr_batch7_mechanism_closure_repair/training_stage_adequacy.json
7e2bfbd1671b38b41a7bb42f65771abf44384b432c1bcf814fa51967210620ea,1604,2,results/20260629_cascade_teacher_route/revision_signal_seek/variants/coarse_to_fine_srr_roi_signal_seek/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_signal_seek/variants/coarse_to_fine_srr_roi_signal_seek/round10_next_actions.md
8e87af1d5e05f8dbdab7dff25ba8a98f147af6956fcaba5a5a1a44295a99f325,1602,2,results/20260803_care_ase_r2_pretraining_fidelity_repair_v4/completion_check.json|results/20260803_care_ase_r2_pretraining_fidelity_repair_v4/repaired_training_source_candidate_receipt.json
f0b415118ab24c144c49710afcb671560e6766075cf49ab83ea71da658acc27b,1563,2,results/route_B/round04/executors/B1/attempts/htzhulab_retry1/known_bad_matrix_report.json|results/route_B/round04/executors/B1/known_bad_matrix_report.json
1b67b429c792082c294bb12cb65a82047ddda05114840e479f0c1b4c8f0256cc,1553,2,third_party/MoSAIC/source/configs/myops_fine.yaml|third_party/MoSAIC/source/docker/myops/configs/myops_fine.yaml
f1cb6609ff7c6b952289de3fff2255a1676a7a252646f4226d637993cad53666,1538,2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/coarse_to_fine_srr_roi_signal_seek__edema_overlap_dilate2_keep_scar/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/coarse_to_fine_srr_roi_signal_seek__edema_overlap_dilate2_keep_scar/round10_next_actions.md
36ddcd77f8daeb93b189029d6c7a4b4b970590af0e2523067f0c61e94ba3b6ca,1538,2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/coarse_to_fine_srr_roi_signal_seek__pathology_overlap_dilate2/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/coarse_to_fine_srr_roi_signal_seek__pathology_overlap_dilate2/round10_next_actions.md
bf1f56f114221ac62c1f8d68dcaf8123ae780ea320d9c1756d79ff59bdf2aa4b,1515,2,results/20260629_cascade_teacher_route/revision_signal_seek/variants/nnunet_pathology_teacher_srr_refiner_signal_seek/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_signal_seek/variants/nnunet_pathology_teacher_srr_refiner_signal_seek/round10_next_actions.md
8c093058ba2776ef1f3ed27fbdef310e34e27670e4ee1f2b292ccf64e471cdf4,1502,2,results/20260629_cascade_teacher_route/variants/coarse_to_fine_srr_roi/round10_decision_table.md|results/20260629_cascade_teacher_route/variants/coarse_to_fine_srr_roi/round10_next_actions.md
cb7b2b6753eb17e1954fed433587bec5cbaea86f0281d0362a5bb599c6ca8d7f,1457,2,results/20260801_care_target_domain_race_gap_closure/m1_myopsnet_l_care/lane_controller_packet.json|results/20260801_care_target_domain_race_gap_closure/m1_myopsnet_l_care/preflight_report.json
b6be9371c5cc4299e1a24b08619355afe55376f39dd08f94e527ce1911bea1ef,1444,2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/coarse_to_fine_srr_roi_signal_seek__pathology_overlap_dilate1/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/coarse_to_fine_srr_roi_signal_seek__pathology_overlap_dilate1/round10_next_actions.md
f51047d3e4d6c3f7ce4b4b7e61ce0f1c929ab7fa82afa723773eb072908f460a,1442,2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__edema_overlap_dilate2_keep_scar/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__edema_overlap_dilate2_keep_scar/round10_next_actions.md
c2a3af36c3b65a4d7123614e7f9049aae894679812428f6c72a350d1520325a7,1442,2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate2/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate2/round10_next_actions.md
9c3cd03f2260108fb2afb94ab1124cb9fbb2593d47a7c5292e59e3b77c39857b,1410,2,results/20260629_cascade_teacher_route/variants/nnunet_pathology_teacher_srr_refiner/round10_decision_table.md|results/20260629_cascade_teacher_route/variants/nnunet_pathology_teacher_srr_refiner/round10_next_actions.md
6704246eef5b486a97fa0f0389f9074005158c5bae995d180291a6cd3885f4fd,1402,2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/coarse_to_fine_srr_roi_signal_seek__top2_pathology_overlap_dilate2/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/coarse_to_fine_srr_roi_signal_seek__top2_pathology_overlap_dilate2/round10_next_actions.md
97888ab336b242ac5ad3a3a79c5b3333d4eb4140fdf8fde032a23204e6d79530,1395,2,results/20260705_srr_v3_m7_training_and_cine_utilization/cine_metrics_summary.csv|results/20260705_srr_v3_m7_training_and_cine_utilization/registration_same_subset_matrix.csv
7955be05ab847d158855129f3f95e33c9d92fb1281104ea3f769305f0baee5cb,1374,2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__top2_pathology_overlap_dilate2/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__top2_pathology_overlap_dilate2/round10_next_actions.md
fd818b2cc4791fe54f99ba06f45ed900583ba6f125478cf21585aac8955b28dd,1369,2,results/20260629_cascade_teacher_route/variants/nnunet_anatomy_prior_refiner/round10_decision_table.md|results/20260629_cascade_teacher_route/variants/nnunet_anatomy_prior_refiner/round10_next_actions.md
44a58e53d83b20d50fe6ce0a4bf205d6a767b2f6cfcfb52b3a059fdc7cad61e6,1363,2,results/route_B/round03/executors/B0/manifest_freeze_receipt.json|results/route_B/round03/manifest_freeze_receipt.json
224da92c35a3febfc442158339c780bdca551b31fe389daa1636e127e68c52c0,1348,2,results/20260803_care_test_docker_official_submission_rehearsal_and_staging/google_drive_upload_receipt.json|results/20260803_care_test_docker_official_submission_resume_after_rclone/google_drive_upload_receipt.json
f8cd5c6d4f6d5111bffce4ac914b90ae7d535ec96f03b1de74e144d815bb398a,1342,2,results/route_C/cine_provenance_report.json|results/route_C/executors/cine/cine_provenance_report.json
feb80714209561e8d549d62d071a078636b49eb0c04e0ddb2c8079d857158ee1,1340,2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate1/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate1/round10_next_actions.md
56a99a8f94da2dcbd379a4dbb6dcf3dd292fcab8c9be45b881e176f67e929204,1319,2,results/20260629_cascade_teacher_route/revision_component_guard/variants/nnunet_pathology_teacher_srr_refiner_component_guard/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_component_guard/variants/nnunet_pathology_teacher_srr_refiner_component_guard/round10_next_actions.md
81ecf7c38581af5fe26ead93edf554431827140346739c3fd498803b0da58aa9,1292,2,results/20260629_cascade_teacher_route/revision_component_guard/variants/coarse_to_fine_srr_roi_component_guard/round10_decision_table.md|results/20260629_cascade_teacher_route/revision_component_guard/variants/coarse_to_fine_srr_roi_component_guard/round10_next_actions.md
608e6d6896569ca08ae95d7a9cb79f34f5e778540b1fbf2f62b0b7f0849dc6aa,1243,2,results/20260730_care_failure_forensics_deep_research_packet/large_gain_feasibility_analysis.csv|results/20260730_care_failure_forensics_deep_research_packet/v3_large_gain_upper_bound.csv
c92f4c22a455b3da4b1b9962ade448f609db6af24f8ca5eb422be97383c6cb1a,1237,2,results/20260803_care_ase_r2_pretraining_fidelity_repair_v4/g1_static_implementation_gate_receipt.json|results/20260803_care_ase_r2_pretraining_fidelity_repair_v4/g1_static_implementation_gate_receipt_v4.json
4977ecafddc3536a4a296c963ddf7852d6cad7ab6ef4a25c732d7234ed738726,1216,2,results/route_C/executors/myops/myops_fresh_replay_manifest.json|results/route_C/myops_fresh_replay_manifest.json
8b67ca92470f8f4f76167f4fc307cff21f83c2ac86661685c2c4701bbf5eed4a,1146,2,results/route_B/round03/executors/B3/failed_completion_59453904.json|results/route_B/round03/executors/B3/failed_stage_summary_59453904.json
f3b39ad998ecc6794603e627ede8d84545fe8dd0b15926ea8644676c03f2e29d,1101,2,results/20260730_care_failure_forensics_deep_research_packet/batch0_7_component_survival_ledger.csv|results/20260730_care_failure_forensics_deep_research_packet/v3_batch7_mechanism_evidence.csv
36e60e60c8c1aa79ed7d43ea2e20cc70b3b81f2dd930b5c958636a3b26e5595d,1082,2,results/route_C/known_bad_selftest_report.md|results/route_C/round03/R3/known_bad_selftest_report.md
536eb23b036c8a3e191ff926ac789e932f735bb3a2fdf979535e21c5e51ec835,1075,2,results/20260728_care_dpr_fold0_global_redesign/gate_b_validator_report.json|results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/gate_b_evaluation/gate_b_validator_report.json
e9e4b10ada5a0a1b7001e48a7ac3c4acba925ebb2c4d2e1c007b794974972341,1054,2,results/route_C/round03/R3/route_local_architecture_fingerprint.json|results/route_C/route_local_architecture_fingerprint.json
d2c309f6052fbacf73ac0f22fc9f388141e734a70369a555ea9a7f62e4ea851b,1041,2,results/20260724_care_myops_srr_cascade_submission_rescue/anchor_cache_hashes_v2.json|results/20260724_care_myops_srr_cascade_submission_rescue/anchor_cache_v2_race_winner_anchor_htzhulab_rc2_repair.json
09c6f8b9ab45d8cdd03b8eb8093f1ae38eeae54be029eddfa5a5113817b505da,1014,2,results/20260721_srr_batch7_mechanism_closure_repair/intervention_known_bad_results.json|results/20260721_srr_batch7_mechanism_closure_repair/validator_status.json
fb7f0a4d2bcf53a65ba7324a95489ba92454fc714dc1de1baa5508b2aa6d8ea0,928,2,results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/cine_registration_repair_report.md|results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/m8_registration_method_selection.md
7d1dd3e9942c381eae71b8340d527662b9039ea1561f64b4f21dcfe5c37ea166,924,2,results/20260801_care_target_domain_pathology_specialist_race/m1_myopsnet_l_care/lane_controller_packet.json|results/20260801_care_target_domain_pathology_specialist_race/m1_myopsnet_l_care/preflight_report.json
97852ef32b5fe81ca9644951e5f3ac63b2b8240156e18daaf47cd99abe8c24b1,922,2,results/20260730_care_failure_forensics_deep_research_packet/mmrd_component_survival_ledger.csv|results/20260730_care_failure_forensics_deep_research_packet/v3_mmrd_component_effect.csv
3af49102d50777aca1adb3499407552fbd3f9e19ec3cbbb6645787ada0314fae,895,2,results/route_B/round04/executors/B1/attempts/htzhulab_retry1/preflight_receipt.json|results/route_B/round04/executors/B1/preflight_receipt.json
cc7bd260780de4800c88a344cc169d0f2d022fb19081c0ab36f07571616c78d4,894,2,results/20260729_care_prism_v2_backbone_repair_and_resume/exact_resume_report.json|results/20260729_care_prism_v2_backbone_repair_and_resume/preflight_resume_report.json
ff32bc54f64f891d720580258cdac7c88b31ccf959da4bde74606ba569e5253c,885,2,results/20260730_care_failure_forensics_deep_research_packet/cascade_component_survival_ledger.csv|results/20260730_care_failure_forensics_deep_research_packet/v3_cascade_component_effect.csv
bb9b46e7a33fd192d2f65ca4a54f36c07cdf46f33cee85f9f5f409ac0e10d083,883,2,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/m9_ablation_matrix.csv|results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/m9_metric_aligned_checkpoint_selection.csv
93f7226e73efbc0caa87b7eef8f1f7c530a14c6ea98589bb1e63a41bd2a8a845,851,2,results/route_C/eligibility_gate_report.json|results/route_C/executors/myops/eligibility_gate_report.json
e241066ab0acc0ec7e3d23dff18e0020a123a39f157d3e3e1c283d3a383e42a2,847,2,results/20260803_care_ase_r2_pretraining_fidelity_repair_v5/exact_resume_behavioral_equivalence_fold1.json|results/20260803_care_ase_r2_pretraining_fidelity_repair_v5/exact_resume_behavioral_equivalence_fold4.json
6c68f9a5c2c520bdf9aac415a6024b77b96d0d1ca309fad9201546b6abbbae94,823,2,results/srr_production/code_maturity/batch1_checkpoint_roundtrip.json|results/srr_production/code_maturity/batch2a_checkpoint_resume_receipt.json
afe24c6ce855f04ae938a3eb224436f0778e36a51bff189e2bb039f926315216,757,2,results/20260801_care_target_domain_pathology_specialist_race/m2_i_mmseg_care/lane_controller_packet.json|results/20260801_care_target_domain_pathology_specialist_race/m2_i_mmseg_care/preflight_report.json
c003465f4e79320f21fb860ed5b948d760c08c4434011b976b2354b38710ef45,753,2,results/20260629_cascade_teacher_route/aggregation_status.md|results/20260629_cascade_teacher_route/metrics_summary.md
9848e08010764ff8c8fc153e20ed100e14c914a2c9bc5fc54c0d7456776bbb19,737,2,results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/m8_temporal_dictionary_case_summary.csv|results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/temporal_dictionary_case_summary.csv
aa6aa3c0eea54006b5c56f6d3fd0ebe364ad6a14958bfcaca3991c15fa2b250f,727,2,third_party/MoSAIC/source/configs/myops_coarse.yaml|third_party/MoSAIC/source/docker/myops/configs/myops_coarse.yaml
0b7523ef481d03bd60ea9c6c36d189acfc629fa85d6ed989ae4202251149947e,684,2,results/20260730_care_failure_forensics_deep_research_packet/arc_component_survival_ledger.csv|results/20260730_care_failure_forensics_deep_research_packet/v3_arc_component_effect.csv
7cb9cfa0fa73a2470c853d7b22971a1a5c489de4ea544eca2a65f5da2128e3d3,665,2,results/20260730_care_failure_forensics_deep_research_packet/pdffonts.txt|results/20260730_care_failure_forensics_deep_research_packet/v2_pdffonts.txt
8f3a82146413d43657c5fb368cde2338eb4dfe30d199b8412599af1f0f33c1d7,656,2,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/gate_b_evaluation/gate_b_no_t2_safety_audit.csv|results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/gate_b_r1_evaluation/gate_b_r1_no_t2_safety_audit.csv
cfc4232e1d7906864b73138f48edbec3cfd119e5478ed2ec0fa5777d78da81ba,644,2,results/srr_production/code_maturity/batch1_known_bad_report.json|results/srr_production/code_maturity/batch2a_known_bad_execution_report.json
9af5f6b2898eaed3f98aff4c22cfeb0cb3a0befe6561f55061e13577c015b88a,634,2,results/route_B/round03/executors/B2/completion.json|results/route_B/round03/executors/B2/implementation_gate.json
b245077e26fc929fe3a6e252567b5b396ee24c3751eaaef9f215e45cb0645ec6,634,2,results/route_C/checkpoint_selector_report.csv|results/route_C/executors/myops/checkpoint_selector_report.csv
f7c8cdaeac70567f4c73632a6e3d989af74703ced01f29ff2f4f918f4ab64d54,630,2,results/20260726_care_mosaic_validation_gap_forensics_and_final_blueprint/historical_component_increment_matrix.csv|results/20260726_care_mosaic_validation_gap_forensics_and_final_blueprint/historical_component_inventory.csv
4439e2ecd9d54c15e5ba13b8dbf4dccd296d2f455ca0630a74909db214f468bf,610,2,results/20260730_care_failure_forensics_deep_research_packet/cascade_control_semantics_audit.json|results/20260730_care_failure_forensics_deep_research_packet/v3_cascade_input_equivalence_audit.json
8e5094bafb80048e4d3017d8691dcaa64f43cc166ad822cbcb1098f5e8ef72c9,605,2,results/20260801_care_nnunet_mosaic_complementarity_closure/mapper_report_draft.md|results/20260801_care_nnunet_mosaic_complementarity_closure/mapper_report_final.md
94a2a6c129444fda18bbde9d75adc83b9f2ba81c523e97d0205395d835b39146,602,2,results/20260626_cine_temporal/failure_interpretation.md|results/20260629_cine_motion_pathology/failure_interpretation.md
17e6187fc02ca962c0d7a1c73441d6efe9d666d28f09e2ff573261690ea10dd1,586,2,configs/route_B_round03/formal.yaml|configs/route_B_round04/formal.yaml
b56f694b3f6a4d18622012bba53b863bd047ab5290c8b372395637b817501b7b,571,2,results/20260803_care_ase_r2_final_pretraining_closure_v8/formal_call_chain.json|results/20260803_care_ase_r2_final_pretraining_closure_v8/formal_runtime_call_chain_receipt.json
db902d9e7835c62b94eac0ead04d23e8bd8af031c79973a9e06ee36ed2b111b4,562,2,results/20260801_care_test_docker_rootless_unblock/mapper_report_draft.md|results/20260801_care_test_docker_rootless_unblock/mapper_report_final.md
ccf64fa5c2fd174f2c16ef3418cbf121525e6ec7a7fd597cc73fb9f5b3ae97af,555,2,results/20260730_care_failure_forensics_deep_research_packet/v3_cascade_correction_ceiling.csv|results/20260730_care_failure_forensics_deep_research_packet/v3_large_gain_error_budget.csv
d66826f9331a458eb22575a5c7ec8e4b730e59ab051c58e5a3e5746972bfbe3a,531,2,results/20260801_care_test_docker_packaging/mapper_report_draft.md|results/20260801_care_test_docker_packaging/mapper_report_final.md
d7b430eb0298cb8e36181b1b0f6e527623889e5420b3dff16061329835c9e684,528,2,results/20260803_care_ase_r2_last_hotfix_v9/canonical_stock_oof_provenance_receipt.json|results/20260804_care_ase_r2_emergency_9h_training_docker/canonical_stock_oof_provenance_receipt.json
6c741ddbea29cbee71a8d3a7a5b75d7b1b183e25b3e585a043722af44d63bcbe,500,2,results/20260626_cine_temporal/decision.md|results/20260629_cine_motion_pathology/decision.md
fad13d67d0f2aad798ef69e04b7f054cbaa761ad084e65eed2c59bded137529f,498,2,results/20260730_care_failure_forensics_deep_research_packet/pdfinfo.txt|results/20260730_care_failure_forensics_deep_research_packet/v2_pdfinfo.txt
ca801ef18902e6dd6d275cd94bdc8e4903423b6db7a91470de9267dbc68a1c10,467,2,results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/cine_metrics_summary.csv|results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/m8_cine_metrics_summary.csv
d438efc8ede967cee0ad69b16f16a087dd1f11f67b957d46a1e78136b78734e3,464,2,results/route_B/round03/executors/B10/metrics_summary.csv|results/route_B/round03/executors/B10/training_adequacy.csv
