feature_source,task_id,probe_model,train_rows,eval_rows,train_cases,eval_cases,status,AUROC,AUPRC,balanced_accuracy,sensitivity,specificity,ECE
PRISM_PRIVATE_C0_L3,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,28,27,16,16,PASS,0.7414772727272727,0.7907303792679288,0.7727272727272727,0.5454545454545454,1.0,0.18555552394803781
PRISM_PRIVATE_C0_L3,P2_nnunet_scar_FN_vs_true_negative,linear_svm,28,27,16,16,PASS,0.7272727272727273,0.777729154903068,0.7272727272727273,0.45454545454545453,1.0,0.11902348023071074
PRISM_PRIVATE_C0_L3,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,28,27,16,16,PASS,0.7329545454545454,0.7898027898027897,0.7727272727272727,0.5454545454545454,1.0,0.19288386846030198
PRISM_PRIVATE_C0_L3,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,28,30,16,16,PASS,0.8504464285714285,0.8978571428571428,0.8571428571428572,0.7142857142857143,1.0,0.09985113937829532
PRISM_PRIVATE_C0_L3,P3_nnunet_scar_FP_vs_true_negative,linear_svm,28,30,16,16,PASS,0.7611607142857143,0.7147093925289415,0.7544642857142857,0.5714285714285714,0.9375,0.09343274035554788
PRISM_PRIVATE_C0_L3,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,28,30,16,16,PASS,0.7879464285714286,0.7528370439084725,0.7544642857142857,0.5714285714285714,0.9375,0.1579452435175578
PRISM_PRIVATE_C0_L3,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L3,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L3,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L3,P5_nnunet_pure_edema_FN,logistic_regression,16,18,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L3,P5_nnunet_pure_edema_FN,linear_svm,16,18,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L3,P5_nnunet_pure_edema_FN,1x1_convolution,16,18,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L3,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L3,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L3,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L3,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,0.96875,0.5,0.9375,1.0,0.875,0.12093028051288258
PRISM_PRIVATE_C0_L3,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,0.0625,0.058823529411764705,0.5,0.0,1.0,0.15688041566516997
PRISM_PRIVATE_C0_L3,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,0.09375,0.058823529411764705,0.40625,0.0,0.8125,0.08856168038704816
PRISM_PRIVATE_C0_L3,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.796875,0.7621050635656615,0.75,0.5625,0.9375,0.1710787479327548
PRISM_PRIVATE_C0_L3,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.740234375,0.6452861557302346,0.6875,0.5625,0.8125,0.08256113099517293
PRISM_PRIVATE_C0_L3,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.73828125,0.6593601026166815,0.65625,0.5,0.8125,0.12553316354751587
PRISM_PRIVATE_LGE_L0,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.87109375,0.8703640109890111,0.8125,0.75,0.875,0.07903819245535454
PRISM_PRIVATE_LGE_L0,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.84375,0.8379320434467493,0.8125,0.75,0.875,0.06987120258951623
PRISM_PRIVATE_LGE_L0,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.8515625,0.8428473247766726,0.8125,0.75,0.875,0.08580231666564941
PRISM_PRIVATE_LGE_L0,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.92578125,0.9140336583351288,0.8125,0.75,0.875,0.07313206511568915
PRISM_PRIVATE_LGE_L0,P2_nnunet_scar_FN_vs_true_negative,linear_svm,32,32,16,16,PASS,0.9296875,0.9106606424621131,0.78125,0.6875,0.875,0.07451608018352096
PRISM_PRIVATE_LGE_L0,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.93359375,0.9195892138906845,0.75,0.625,0.875,0.08853137493133545
PRISM_PRIVATE_LGE_L0,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.9453125,0.9365436136575842,0.8125,0.75,0.875,0.060769575570099155
PRISM_PRIVATE_LGE_L0,P3_nnunet_scar_FP_vs_true_negative,linear_svm,32,32,16,16,PASS,0.94140625,0.932136562375533,0.8125,0.75,0.875,0.04062668583280482
PRISM_PRIVATE_LGE_L0,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.94140625,0.9321365623755329,0.8125,0.75,0.875,0.07398796081542969
PRISM_PRIVATE_LGE_L0,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L0,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L0,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L0,P5_nnunet_pure_edema_FN,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L0,P5_nnunet_pure_edema_FN,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L0,P5_nnunet_pure_edema_FN,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L0,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L0,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L0,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L0,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,1.0,1.0,1.0,1.0,1.0,0.07988324014134494
PRISM_PRIVATE_LGE_L0,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,1.0,1.0,0.96875,1.0,0.9375,0.23620114184916474
PRISM_PRIVATE_LGE_L0,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,0.9375,0.5,0.9375,1.0,0.875,0.11548070258953992
PRISM_PRIVATE_LGE_L0,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.87109375,0.8703640109890111,0.8125,0.75,0.875,0.07903819245535454
PRISM_PRIVATE_LGE_L0,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.84375,0.8379320434467493,0.8125,0.75,0.875,0.06987120258951623
PRISM_PRIVATE_LGE_L0,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.8515625,0.8428473247766726,0.8125,0.75,0.875,0.08580231666564941
PRISM_PRIVATE_LGE_L1,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.9453125,0.9446543233598187,0.84375,0.75,0.9375,0.11210992163421163
PRISM_PRIVATE_LGE_L1,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.93359375,0.9299561195168781,0.84375,0.75,0.9375,0.08713863385127102
PRISM_PRIVATE_LGE_L1,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.94140625,0.945323610213316,0.84375,0.75,0.9375,0.09435343742370605
PRISM_PRIVATE_LGE_L1,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.984375,0.9862253289473684,0.8125,0.625,1.0,0.17241732049812292
PRISM_PRIVATE_LGE_L1,P2_nnunet_scar_FN_vs_true_negative,linear_svm,32,32,16,16,PASS,0.984375,0.9862253289473684,0.8125,0.625,1.0,0.10189185592581995
PRISM_PRIVATE_LGE_L1,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.96484375,0.9719611528822056,0.84375,0.6875,1.0,0.16321974992752075
PRISM_PRIVATE_LGE_L1,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.9921875,0.9924172794117647,0.9375,0.875,1.0,0.07678254328171286
PRISM_PRIVATE_LGE_L1,P3_nnunet_scar_FP_vs_true_negative,linear_svm,32,32,16,16,PASS,0.984375,0.9837863270308124,0.90625,0.875,0.9375,0.05005409012505657
PRISM_PRIVATE_LGE_L1,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.98828125,0.9891493055555556,0.90625,0.8125,1.0,0.08616450428962708
PRISM_PRIVATE_LGE_L1,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L1,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L1,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L1,P5_nnunet_pure_edema_FN,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L1,P5_nnunet_pure_edema_FN,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L1,P5_nnunet_pure_edema_FN,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L1,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L1,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L1,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L1,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,0.9375,0.5,0.5,0.0,1.0,0.02723738895186651
PRISM_PRIVATE_LGE_L1,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,1.0,1.0,1.0,1.0,1.0,0.22138383623882185
PRISM_PRIVATE_LGE_L1,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,1.0,1.0,1.0,1.0,1.0,0.015461679767159855
PRISM_PRIVATE_LGE_L1,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.9453125,0.9446543233598187,0.84375,0.75,0.9375,0.11210992163421163
PRISM_PRIVATE_LGE_L1,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.93359375,0.9299561195168781,0.84375,0.75,0.9375,0.08713863385127102
PRISM_PRIVATE_LGE_L1,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.94140625,0.945323610213316,0.84375,0.75,0.9375,0.09435343742370605
PRISM_PRIVATE_LGE_L2,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.9375,0.9494671915295485,0.78125,0.5625,1.0,0.2008594339695517
PRISM_PRIVATE_LGE_L2,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.93359375,0.9326596503986211,0.75,0.5625,0.9375,0.13887583175596452
PRISM_PRIVATE_LGE_L2,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.91796875,0.9215057055517581,0.75,0.5,1.0,0.2149236798286438
PRISM_PRIVATE_LGE_L2,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,31,32,16,16,PASS,0.984375,0.9849826388888889,0.8125,0.625,1.0,0.18319281687337763
PRISM_PRIVATE_LGE_L2,P2_nnunet_scar_FN_vs_true_negative,linear_svm,31,32,16,16,PASS,0.9921875,0.9930555555555556,0.84375,0.6875,1.0,0.08704951874063271
PRISM_PRIVATE_LGE_L2,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,31,32,16,16,PASS,0.99609375,0.9963235294117647,0.84375,0.6875,1.0,0.16515690088272095
PRISM_PRIVATE_LGE_L2,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,32,30,16,16,PASS,0.9598214285714286,0.9485278610278609,0.7544642857142857,0.5714285714285714,0.9375,0.16374732243166945
PRISM_PRIVATE_LGE_L2,P3_nnunet_scar_FP_vs_true_negative,linear_svm,32,30,16,16,PASS,0.9151785714285714,0.8579967651396223,0.6875,0.5,0.875,0.07667901545394651
PRISM_PRIVATE_LGE_L2,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,32,30,16,16,PASS,0.9241071428571429,0.8983679135990059,0.7589285714285714,0.6428571428571429,0.875,0.12688901821772258
PRISM_PRIVATE_LGE_L2,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L2,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L2,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L2,P5_nnunet_pure_edema_FN,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L2,P5_nnunet_pure_edema_FN,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L2,P5_nnunet_pure_edema_FN,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L2,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L2,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L2,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L2,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,0.5,0.1111111111111111,0.46875,0.0,0.9375,0.008513757405277475
PRISM_PRIVATE_LGE_L2,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,0.875,0.3333333333333333,0.5,0.0,1.0,0.23244592892636579
PRISM_PRIVATE_LGE_L2,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,0.875,0.3333333333333333,0.46875,0.0,0.9375,0.03329744584420148
PRISM_PRIVATE_LGE_L2,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.9375,0.9494671915295485,0.78125,0.5625,1.0,0.2008594339695517
PRISM_PRIVATE_LGE_L2,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.93359375,0.9326596503986211,0.75,0.5625,0.9375,0.13887583175596452
PRISM_PRIVATE_LGE_L2,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.91796875,0.9215057055517581,0.75,0.5,1.0,0.2149236798286438
PRISM_PRIVATE_LGE_L3,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.7421875,0.7249380462373884,0.5625,0.1875,0.9375,0.33835782293132494
PRISM_PRIVATE_LGE_L3,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.71484375,0.6975951999389499,0.5625,0.1875,0.9375,0.2867712757790784
PRISM_PRIVATE_LGE_L3,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.72265625,0.7071756003499424,0.5625,0.1875,0.9375,0.37056173384189606
PRISM_PRIVATE_LGE_L3,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,28,27,16,16,PASS,0.7727272727272727,0.7667217630853995,0.6505681818181819,0.36363636363636365,0.9375,0.2390269123029441
PRISM_PRIVATE_LGE_L3,P2_nnunet_scar_FN_vs_true_negative,linear_svm,28,27,16,16,PASS,0.6988636363636364,0.7229050853452768,0.6818181818181819,0.36363636363636365,1.0,0.10981198531542008
PRISM_PRIVATE_LGE_L3,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,28,27,16,16,PASS,0.7215909090909091,0.7470824889693207,0.6818181818181819,0.36363636363636365,1.0,0.23143056476557694
PRISM_PRIVATE_LGE_L3,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,28,30,16,16,PASS,0.8169642857142857,0.8070325219802171,0.7232142857142857,0.5714285714285714,0.875,0.17194403649618034
PRISM_PRIVATE_LGE_L3,P3_nnunet_scar_FP_vs_true_negative,linear_svm,28,30,16,16,PASS,0.8303571428571428,0.8302143501861545,0.6875,0.5,0.875,0.07932629369115096
PRISM_PRIVATE_LGE_L3,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,28,30,16,16,PASS,0.8482142857142857,0.8442836142554188,0.6919642857142857,0.5714285714285714,0.8125,0.11706828872362773
PRISM_PRIVATE_LGE_L3,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L3,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L3,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L3,P5_nnunet_pure_edema_FN,logistic_regression,16,18,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L3,P5_nnunet_pure_edema_FN,linear_svm,16,18,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L3,P5_nnunet_pure_edema_FN,1x1_convolution,16,18,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L3,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L3,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L3,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_LGE_L3,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,1.0,1.0,0.5,0.0,1.0,0.052981714490054545
PRISM_PRIVATE_LGE_L3,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,0.8125,0.25,0.40625,0.0,0.8125,0.19172757734353485
PRISM_PRIVATE_LGE_L3,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,0.8125,0.25,0.40625,0.0,0.8125,0.1192993337617201
PRISM_PRIVATE_LGE_L3,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.7421875,0.7249380462373884,0.5625,0.1875,0.9375,0.33835782293132494
PRISM_PRIVATE_LGE_L3,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.71484375,0.6975951999389499,0.5625,0.1875,0.9375,0.2867712757790784
PRISM_PRIVATE_LGE_L3,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.72265625,0.7071756003499424,0.5625,0.1875,0.9375,0.37056173384189606
PRISM_PRIVATE_T2_L0,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.5,0.5,0.5,1.0,0.0,0.0
PRISM_PRIVATE_T2_L0,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.58203125,0.6395952990114174,0.5,0.0625,0.9375,0.09375633370424352
PRISM_PRIVATE_T2_L0,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.4609375,0.5075148965019655,0.5,0.25,0.75,0.07582688331604004
PRISM_PRIVATE_T2_L0,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.5,0.5,0.5,1.0,0.0,0.0
PRISM_PRIVATE_T2_L0,P2_nnunet_scar_FN_vs_true_negative,linear_svm,32,32,16,16,PASS,0.4921875,0.5368121372497838,0.5,0.625,0.375,0.09375129493628331
PRISM_PRIVATE_T2_L0,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.501953125,0.5120521258188111,0.5,0.25,0.75,0.07548058032989502
PRISM_PRIVATE_T2_L0,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.5,0.5,0.5,1.0,0.0,0.0
PRISM_PRIVATE_T2_L0,P3_nnunet_scar_FP_vs_true_negative,linear_svm,32,32,16,16,PASS,0.515625,0.5501925859334327,0.5,0.625,0.375,0.09375141124524816
PRISM_PRIVATE_T2_L0,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.51953125,0.5133633486900274,0.5,0.25,0.75,0.08031612634658813
PRISM_PRIVATE_T2_L0,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L0,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L0,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L0,P5_nnunet_pure_edema_FN,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L0,P5_nnunet_pure_edema_FN,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L0,P5_nnunet_pure_edema_FN,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L0,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L0,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L0,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L0,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,0.90625,0.25,0.875,1.0,0.75,0.5403324701353021
PRISM_PRIVATE_T2_L0,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,0.90625,0.25,0.84375,1.0,0.6875,0.5554200459611947
PRISM_PRIVATE_T2_L0,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,0.90625,0.25,0.84375,1.0,0.6875,0.5689297879443449
PRISM_PRIVATE_T2_L0,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.5,0.5,0.5,1.0,0.0,0.0
PRISM_PRIVATE_T2_L0,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.58203125,0.6395952990114174,0.5,0.0625,0.9375,0.09375633370424352
PRISM_PRIVATE_T2_L0,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.4609375,0.5075148965019655,0.5,0.25,0.75,0.07582688331604004
PRISM_PRIVATE_T2_L1,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.625,0.6141084182014545,0.59375,0.6875,0.5,0.0012810641595879524
PRISM_PRIVATE_T2_L1,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.669921875,0.6015916001210119,0.59375,0.6875,0.5,0.11924825243015102
PRISM_PRIVATE_T2_L1,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.69921875,0.6366878617557965,0.6875,0.75,0.625,0.0703093409538269
PRISM_PRIVATE_T2_L1,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.740234375,0.6428367240344794,0.71875,0.75,0.6875,0.04419471636134786
PRISM_PRIVATE_T2_L1,P2_nnunet_scar_FN_vs_true_negative,linear_svm,32,32,16,16,PASS,0.63671875,0.5771776673189213,0.59375,0.4375,0.75,0.08556067494311526
PRISM_PRIVATE_T2_L1,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.66796875,0.7293726741095161,0.59375,0.25,0.9375,0.3411811292171478
PRISM_PRIVATE_T2_L1,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.826171875,0.84631090416936,0.6875,0.5,0.875,0.1607555721733776
PRISM_PRIVATE_T2_L1,P3_nnunet_scar_FP_vs_true_negative,linear_svm,32,32,16,16,PASS,0.783203125,0.6709581080469238,0.71875,0.75,0.6875,0.0828392640407789
PRISM_PRIVATE_T2_L1,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.82421875,0.7418954396660009,0.75,0.75,0.75,0.016807913780212402
PRISM_PRIVATE_T2_L1,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L1,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L1,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L1,P5_nnunet_pure_edema_FN,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L1,P5_nnunet_pure_edema_FN,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L1,P5_nnunet_pure_edema_FN,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L1,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_T2_L1,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
