case_id,split,artifact,path,exists,sha256,prior_source,teacher_source_fold
Case3033,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case3033.npz,True,4d1b2c605301585cd35a22196c24e521194d7e919eba60a29e1509a31e45d153,nnunet_oof5_validation_teacher,1
Case3035,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case3035.nii.gz,True,beba2824eace65a744b7daf1539362f40521900d4b0615d04e1f9eca34b34828,nnunet_oof5_validation_teacher,2
Case3035,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case3035.npz,True,83f5b29b34eee5f234f080477ba173c5ae9cdc4fcf2aee0349fcbd3cfbaa8064,nnunet_oof5_validation_teacher,2
Case3036,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case3036.nii.gz,True,77e833187a7a61c216b27f9029880f7e19c062777b0b618605a5b1061f985406,nnunet_oof5_validation_teacher,4
Case3036,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case3036.npz,True,8334b867b00ea5f5193d509763df0ec2b5c744d6dde14cf7b7a426596efc9708,nnunet_oof5_validation_teacher,4
Case3037,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case3037.nii.gz,True,0283c95e6db1cd12963629f8e6a9cb21a63066ce7a3160acc83a28c0f20506e1,nnunet_oof5_validation_teacher,2
Case3037,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case3037.npz,True,b4352ca89974cde9268a8be26365a83fc2bc45137deb3c851e3ad2aeb5ada9c1,nnunet_oof5_validation_teacher,2
Case3039,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case3039.nii.gz,True,c9e04e78b138f248f8e9d6fcb938768d8147ab1946b49c29fe2a53a9a7fcb70f,nnunet_oof5_validation_teacher,4
Case3039,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case3039.npz,True,34935a38c5bb8d6e5d6d572e4cee05f2220461157dad7ebcd6765e89fb6f50f2,nnunet_oof5_validation_teacher,4
Case3041,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case3041.nii.gz,True,96c9a701ca1d9aea067d690785804e14faad9cf6625d224a58b63c89c54ee6cd,nnunet_oof5_validation_teacher,1
Case3041,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case3041.npz,True,fb3f28e273ff2712c0f73096c71d52a58eda61da05891c063feeb2df5b400daa,nnunet_oof5_validation_teacher,1
Case3042,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case3042.nii.gz,True,e0045bd07e3636b1ad3c80f41f23448c55196bad370c73248aac99a6de3b8b75,nnunet_oof5_validation_teacher,4
Case3042,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case3042.npz,True,8d3c5f0a925be83347b0bdc455cd7d51cc1b28c4092f63d52b5394de75c3c201,nnunet_oof5_validation_teacher,4
Case3043,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case3043.nii.gz,True,4ab8b300394811adf60cc03b3ae0c5e19c577e876042d97727856c86f89dfd6c,nnunet_oof5_validation_teacher,4
Case3043,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case3043.npz,True,956c08defe0db9a23926683aa2b1cbcbb4623db683068d8345b2abd28b5ef1b3,nnunet_oof5_validation_teacher,4
Case3045,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case3045.nii.gz,True,e5eed85188cb6d3ea186e659fcf392ac595be458d6c73c23c1946e9b34e13ecd,nnunet_oof5_validation_teacher,3
Case3045,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case3045.npz,True,9c02f6ce101d6dc96dcbeba459110f22460510c6982eb061c07cd17c05af0247,nnunet_oof5_validation_teacher,3
Case5001,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case5001.nii.gz,True,7cf37ce52c0db9510be21291ef45d39e591adeac1216122c7f11a3e4a0e3f64b,nnunet_oof5_validation_teacher,2
Case5001,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case5001.npz,True,c0bca0f896da6a480eb8a30e877e288c9bdeb1c1dd45913202f318a97a9d641c,nnunet_oof5_validation_teacher,2
Case5002,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case5002.nii.gz,True,79a3725ad02718bdfaf93c71a2fbc77694d1cc6b17c63ae43ecc9648c647f63a,nnunet_oof5_validation_teacher,3
Case5002,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case5002.npz,True,60610bf8dd802d4233e234f9a0605c26f2ce2e2039632274d8909ea5f59c1153,nnunet_oof5_validation_teacher,3
Case5003,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case5003.nii.gz,True,0bd3a105e387f67595835d6d25da8e7abb519fa79a66a4695887bfe02d48d20c,nnunet_oof5_validation_teacher,4
Case5003,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case5003.npz,True,7b9472f60de13ce58e6eb6c47a3fc93fa31320f160745b6152666d03d5c85a14,nnunet_oof5_validation_teacher,4
Case5006,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case5006.nii.gz,True,247a1a4b8654bd5819b1a3ab14b9ed7ef78ca0766f056a1f6442d1e5edcfad4e,nnunet_oof5_validation_teacher,2
Case5006,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case5006.npz,True,fcccf7253bf6b16aabbea30afa2101a91e100d130de534bc04e73e5f2ffeb7ae,nnunet_oof5_validation_teacher,2
Case5007,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case5007.nii.gz,True,c87dd46d7083299c226b68a76c8d8add3a30a33195dd0f8a107a97b77f99bdbc,nnunet_oof5_validation_teacher,1
Case5007,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case5007.npz,True,1566dd5eef2430fea690dde61be24556a1858f3e706585fa17197579b6d12115,nnunet_oof5_validation_teacher,1
Case5010,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case5010.nii.gz,True,2ab0d69d80b188bdf83564839bcbaca25c135adc101a9cd7479e1a49fc3d60cd,nnunet_oof5_validation_teacher,1
Case5010,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case5010.npz,True,f36485cb86baeed21439be917bc2160015436e34109c5946f260039ea2ae3883,nnunet_oof5_validation_teacher,1
Case6002,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case6002.nii.gz,True,cba25359e27adefb56dff8b6f3d1a50a67bb995f2c8b2c2c4e7345153d1f24fa,nnunet_oof5_validation_teacher,3
Case6002,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case6002.npz,True,0e2957c335d696e5df9c90cad88af03df80add0721cb1059b8f6436774dde780,nnunet_oof5_validation_teacher,3
Case6003,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case6003.nii.gz,True,2e0d6aa3edffb108814fd667284bf4581821fe0e8ae8e75b42c36a5e8cf0ea1a,nnunet_oof5_validation_teacher,2
Case6003,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case6003.npz,True,810fcd02b19be0f17cda9c1cb5b8fc598760735e51bf642cce82cffce1e548a4,nnunet_oof5_validation_teacher,2
Case6004,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case6004.nii.gz,True,60f16d40a906b8846b2076f9c08dbe36fdf566a782f8735b49a4d718459609e0,nnunet_oof5_validation_teacher,1
Case6004,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case6004.npz,True,55caeeea457eb409bf0302517110afe28b5fca49387054b1c3b2ba197d69a035,nnunet_oof5_validation_teacher,1
Case6005,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case6005.nii.gz,True,0aae7dcaa0e3903adfbd90bd23ccc0b6bc4e8c3ab14515dbed25a0712beeb9d1,nnunet_oof5_validation_teacher,3
Case6005,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case6005.npz,True,SKIPPED_LARGE_FILE_HASH_USE_SOURCE_MANIFEST,nnunet_oof5_validation_teacher,3
Case6006,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case6006.nii.gz,True,315c6e62347baf9f594b0b154f7853999e5f3cf8a46bc3fa47f90a3f18e4bd10,nnunet_oof5_validation_teacher,1
Case6006,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case6006.npz,True,332d8e33c0e5ec5c6e630c68c85d31db5237e25e30ad1a644b679db2452d6aca,nnunet_oof5_validation_teacher,1
Case6008,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case6008.nii.gz,True,0402a01339e36fc2eb7cb40cffd6a0d2b7a78514968f384f4070f118f6091e06,nnunet_oof5_validation_teacher,4
Case6008,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case6008.npz,True,5c5e910dd0765ccbb86c58fd330a43db523be9270c8db6a50f719a77863c7e5d,nnunet_oof5_validation_teacher,4
Case6009,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case6009.nii.gz,True,ae2783c5ecd1572054652bf1bce66b98e8f2eee27df9f500e19777566caf7b72,nnunet_oof5_validation_teacher,4
Case6009,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case6009.npz,True,68efc33a49119b46903504abe908beb84b00790954396ca5088cd6d9f3c0ff41,nnunet_oof5_validation_teacher,4
Case7001,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case7001.nii.gz,True,3c1b03e1d08acba2c36d3a28a117fb0b977a075b81840d1367bb6ac2867c019c,nnunet_oof5_validation_teacher,3
Case7001,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case7001.npz,True,989aabbb1a07ce2c1233ca96025521d161bf01f8a6106b05c30430204d5cd012,nnunet_oof5_validation_teacher,3
Case7002,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case7002.nii.gz,True,34f9d4df8d07dc73baa0bfce448f22b070f9818c8be9c67131e4318f30ba2d6d,nnunet_oof5_validation_teacher,2
Case7002,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case7002.npz,True,1b1c34090fe2ec33d6aeeeafe191c7968ee7b1afb3a08946e17ea22e5aee8c06,nnunet_oof5_validation_teacher,2
Case7004,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case7004.nii.gz,True,b303bd81c73f1dd166ecdda3952240820a7ac69d10e8a52a39908c50257adbbe,nnunet_oof5_validation_teacher,1
Case7004,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case7004.npz,True,00d0607fb80064e20fa6f1a9cb3158c6e593b6cab6a0dd4e5231bedb058d0f7b,nnunet_oof5_validation_teacher,1
Case7006,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case7006.nii.gz,True,7665d1368db43f83c5a3ae46aa06eadf8cafcc396298808464c15d8cb4a794c1,nnunet_oof5_validation_teacher,4
Case7006,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case7006.npz,True,671ff9dafc691d50e861852b2cb8b5679044bd87adb3913ed7301217f6b564f7,nnunet_oof5_validation_teacher,4
Case7008,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case7008.nii.gz,True,8d82d8de02d3fdac9874a7a37a1f0ea9913ac51ab6706f3eaeb98aee9d9b4582,nnunet_oof5_validation_teacher,3
Case7008,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case7008.npz,True,da49e3af61e42317d21c48ae4b863b2b5f9431d29e9c64c240e226397e0f06f4,nnunet_oof5_validation_teacher,3
Case7009,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case7009.nii.gz,True,3cf6a988aff08924265ec17cac1029c1c0af57fde229e8ccc3aca7c93f0c53af,nnunet_oof5_validation_teacher,4
Case7009,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case7009.npz,True,a565f87b6132ba46aec1ba9f4a47ee20b609dc91667494ba86f4e46dfb869090,nnunet_oof5_validation_teacher,4
Case7010,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case7010.nii.gz,True,6cf30c25fa23b9e120b0cf1270e6ac95a05e67cf14389d40494478282fbe2a76,nnunet_oof5_validation_teacher,2
Case7010,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case7010.npz,True,481e43e03b34c7d3ad64ea7fb6604d66f7ee2c4cdb8ba8f2612c4133e6c642df,nnunet_oof5_validation_teacher,2
Case8001,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8001.nii.gz,True,9e03a752108c769477ca4812023e383bb894ead21c2971e26b9f16ed04bfc81a,nnunet_oof5_validation_teacher,4
Case8001,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8001.npz,True,5917e4fe78e5296df7e4166ec6b07d8564eabbd34335726adf0841880c3457f9,nnunet_oof5_validation_teacher,4
Case8002,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8002.nii.gz,True,c189088fd375011c3ae526fbac883b9cac569a347606d6bbe8dac7ad7b30456c,nnunet_oof5_validation_teacher,2
Case8002,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8002.npz,True,f4eae4f60dcd3764e48fef972a42783b04f75154a36760e35d7457489a0c0860,nnunet_oof5_validation_teacher,2
Case8004,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8004.nii.gz,True,7e396399bcccd98307fe854f1695469cd34f1aaa3b97b0e5d006f69fb063fb94,nnunet_oof5_validation_teacher,1
Case8004,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8004.npz,True,31b7ac617448c9b69c11990d6225110e7c48b5a90d19cd871a4ba45f0adf93d7,nnunet_oof5_validation_teacher,1
Case8005,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8005.nii.gz,True,024d48b665d6fccaa9d489f0222af4ac1d56ab28ba2527f766ef1000e2c683cf,nnunet_oof5_validation_teacher,2
Case8005,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8005.npz,True,1dd58fa0e921a2faed2659a228051b9f1c1ed3253ab57518bc75aee2b384cec0,nnunet_oof5_validation_teacher,2
Case8006,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8006.nii.gz,True,2649cb18573cdbd1b390c0af52f074bb6f263bd5c896ba6b9c573f69d95823f9,nnunet_oof5_validation_teacher,1
Case8006,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8006.npz,True,ab60d00e021561786608c243bdde8b4f6415840e4d0a46e330f199ebcb2229c4,nnunet_oof5_validation_teacher,1
Case8007,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8007.nii.gz,True,25bf89fe85ba489ae3640b92bab755d445d0c9947bf72d969e578a7c39ec87b3,nnunet_oof5_validation_teacher,4
Case8007,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8007.npz,True,eec24abdf2bd2f18fc6cb9b48a85a1368fc8d1bf9a774d482bce7f643216d87b,nnunet_oof5_validation_teacher,4
Case8008,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8008.nii.gz,True,1e44f41f121ab6f6d5e831b63fe474a522bf1691635d96e3ea214b226bf8c46a,nnunet_oof5_validation_teacher,1
Case8008,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8008.npz,True,a7d678b36f469f5674bbe45e86d327ede9f6c873aa5a1aae2d7f36ce91d50569,nnunet_oof5_validation_teacher,1
Case8009,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8009.nii.gz,True,5d0d77358316f46fa9370aa4ae0859c4f023038873cd43a08646bfc0b37dc70a,nnunet_oof5_validation_teacher,2
Case8009,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8009.npz,True,50d75e7e5ea2a2a367e9b39ffba4451bcd1eb54e17c848420f9a767194e9ab96,nnunet_oof5_validation_teacher,2
Case8010,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8010.nii.gz,True,aadcc5e14e84bff2d1b043f66821a37f3d06f98e339256d2d64003636dfcb404,nnunet_oof5_validation_teacher,3
Case8010,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8010.npz,True,12a61e414971e0a2ca5d4ba8bb4b1de2f98838cc3973cf2ff1a8b1ea7af78190,nnunet_oof5_validation_teacher,3
Case8012,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8012.nii.gz,True,3e66e40c100ce05eb94b462325861db83940e94941421740b139864e9a81f914,nnunet_oof5_validation_teacher,4
Case8012,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8012.npz,True,541b470657b15e804112c40f138d65f7afbd184941853b6f73a78ae0b495040b,nnunet_oof5_validation_teacher,4
Case8013,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8013.nii.gz,True,e3aa9c40c4eaf0365242f0d5f41bd9655c598b5dd4e0a17ec68daf153f7e6d93,nnunet_oof5_validation_teacher,1
Case8013,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8013.npz,True,b4d3da094c2069ea77195e5f18013e092a88775b30180fabdf949fde226845de,nnunet_oof5_validation_teacher,1
