case_id,fold,geometry_status,prediction_path,reference_path,size_xyz,space,spacing_xyz
Case1031,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case1031.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1031.nii.gz,"[256, 256, 20]",official,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1031,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case1031.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1031.nii.gz,"[256, 256, 20]",compact,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1034,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case1034.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1034.nii.gz,"[256, 256, 20]",official,"[1.4062999486923218, 1.4062999486923218, 5.0]"
Case1034,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case1034.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1034.nii.gz,"[256, 256, 20]",compact,"[1.4062999486923218, 1.4062999486923218, 5.0]"
Case1035,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case1035.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1035.nii.gz,"[256, 256, 20]",official,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1035,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case1035.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1035.nii.gz,"[256, 256, 20]",compact,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1050,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case1050.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1050.nii.gz,"[256, 256, 20]",official,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1050,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case1050.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1050.nii.gz,"[256, 256, 20]",compact,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1061,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case1061.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1061.nii.gz,"[256, 256, 20]",official,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1061,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case1061.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1061.nii.gz,"[256, 256, 20]",compact,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1065,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case1065.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1065.nii.gz,"[256, 256, 8]",official,"[1.4844000339508057, 1.4844000339508057, 10.5]"
Case1065,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case1065.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1065.nii.gz,"[256, 256, 8]",compact,"[1.4844000339508057, 1.4844000339508057, 10.5]"
Case1066,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case1066.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1066.nii.gz,"[256, 256, 20]",official,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1066,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case1066.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1066.nii.gz,"[256, 256, 20]",compact,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1071,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case1071.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1071.nii.gz,"[256, 256, 20]",official,"[1.25, 1.25, 5.0]"
Case1071,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case1071.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1071.nii.gz,"[256, 256, 20]",compact,"[1.25, 1.25, 5.0]"
Case1078,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case1078.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1078.nii.gz,"[256, 256, 28]",official,"[1.4452999830245972, 1.4452999830245972, 4.0]"
Case1078,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case1078.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1078.nii.gz,"[256, 256, 28]",compact,"[1.4452999830245972, 1.4452999830245972, 4.0]"
Case1081,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case1081.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1081.nii.gz,"[256, 256, 5]",official,"[1.3672000169754028, 1.3672000169754028, 16.0]"
Case1081,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case1081.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1081.nii.gz,"[256, 256, 5]",compact,"[1.3672000169754028, 1.3672000169754028, 16.0]"
Case2004,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case2004.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2004.nii.gz,"[249, 258, 6]",official,"[1.328125, 1.328125, 10.0]"
Case2004,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case2004.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2004.nii.gz,"[249, 258, 6]",compact,"[1.328125, 1.328125, 10.0]"
Case2005,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case2005.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2005.nii.gz,"[260, 263, 5]",official,"[1.34375, 1.34375, 10.0]"
Case2005,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case2005.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2005.nii.gz,"[260, 263, 5]",compact,"[1.34375, 1.34375, 10.0]"
Case2012,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case2012.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2012.nii.gz,"[255, 257, 1]",official,"[1.7708333730697632, 1.7708333730697632, 1.0]"
Case2012,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case2012.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2012.nii.gz,"[255, 257, 1]",compact,"[1.7708333730697632, 1.7708333730697632, 1.0]"
Case2018,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case2018.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2018.nii.gz,"[260, 261, 6]",official,"[1.7708333730697632, 1.7708333730697632, 10.0]"
Case2018,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case2018.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2018.nii.gz,"[260, 261, 6]",compact,"[1.7708333730697632, 1.7708333730697632, 10.0]"
Case2021,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case2021.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2021.nii.gz,"[261, 260, 5]",official,"[1.48828125, 1.48828125, 10.0]"
Case2021,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case2021.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2021.nii.gz,"[261, 260, 5]",compact,"[1.48828125, 1.48828125, 10.0]"
Case2029,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case2029.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2029.nii.gz,"[263, 257, 6]",official,"[1.328125, 1.328125, 10.0]"
Case2029,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case2029.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2029.nii.gz,"[263, 257, 6]",compact,"[1.328125, 1.328125, 10.0]"
Case2032,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case2032.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2032.nii.gz,"[258, 247, 6]",official,"[1.42578125, 1.42578125, 10.0]"
Case2032,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case2032.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2032.nii.gz,"[258, 247, 6]",compact,"[1.42578125, 1.42578125, 10.0]"
Case3003,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case3003.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3003.nii.gz,"[483, 471, 3]",official,"[0.7290666699409485, 0.7290666699409485, 11.999998092651367]"
Case3003,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case3003.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3003.nii.gz,"[483, 471, 3]",compact,"[0.7290666699409485, 0.7290666699409485, 11.999998092651367]"
Case3009,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case3009.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3009.nii.gz,"[485, 474, 5]",official,"[0.7290666699409485, 0.7290666699409485, 14.0]"
Case3009,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case3009.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3009.nii.gz,"[485, 474, 5]",compact,"[0.7290666699409485, 0.7290666699409485, 14.0]"
Case3010,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case3010.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3010.nii.gz,"[479, 479, 5]",official,"[0.7290666699409485, 0.7290666699409485, 14.000000953674316]"
Case3010,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case3010.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3010.nii.gz,"[479, 479, 5]",compact,"[0.7290666699409485, 0.7290666699409485, 14.000000953674316]"
Case3019,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case3019.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3019.nii.gz,"[485, 480, 5]",official,"[0.76171875, 0.76171875, 13.99999713897705]"
Case3019,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case3019.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3019.nii.gz,"[485, 480, 5]",compact,"[0.76171875, 0.76171875, 13.99999713897705]"
Case3020,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case3020.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3020.nii.gz,"[484, 477, 6]",official,"[0.7290666699409485, 0.7290666699409485, 12.0]"
Case3020,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case3020.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3020.nii.gz,"[484, 477, 6]",compact,"[0.7290666699409485, 0.7290666699409485, 12.0]"
Case3021,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case3021.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3021.nii.gz,"[499, 506, 3]",official,"[0.7290666699409485, 0.7290666699409485, 22.999998092651367]"
Case3021,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case3021.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3021.nii.gz,"[499, 506, 3]",compact,"[0.7290666699409485, 0.7290666699409485, 22.999998092651367]"
Case3029,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case3029.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3029.nii.gz,"[432, 428, 5]",official,"[0.7407407164573669, 0.7407407164573669, 12.00000286102295]"
Case3029,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case3029.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3029.nii.gz,"[432, 428, 5]",compact,"[0.7407407164573669, 0.7407407164573669, 12.00000286102295]"
Case3032,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case3032.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3032.nii.gz,"[481, 479, 3]",official,"[0.7290666699409485, 0.7290666699409485, 22.999998092651367]"
Case3032,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case3032.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3032.nii.gz,"[481, 479, 3]",compact,"[0.7290666699409485, 0.7290666699409485, 22.999998092651367]"
Case3045,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case3045.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3045.nii.gz,"[518, 504, 3]",official,"[0.7421875, 0.7421875, 23.0]"
Case3045,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case3045.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3045.nii.gz,"[518, 504, 3]",compact,"[0.7421875, 0.7421875, 23.0]"
Case5002,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case5002.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case5002.nii.gz,"[256, 256, 6]",official,"[1.3671875, 1.3671875, 10.0]"
Case5002,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case5002.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case5002.nii.gz,"[256, 256, 6]",compact,"[1.3671875, 1.3671875, 10.0]"
Case6002,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case6002.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6002.nii.gz,"[288, 288, 8]",official,"[1.25, 1.25, 10.0]"
Case6002,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case6002.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6002.nii.gz,"[288, 288, 8]",compact,"[1.25, 1.25, 10.0]"
Case6005,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case6005.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6005.nii.gz,"[448, 448, 8]",official,"[0.7045454382896423, 0.7045454382896423, 8.0]"
Case6005,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case6005.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6005.nii.gz,"[448, 448, 8]",compact,"[0.7045454382896423, 0.7045454382896423, 8.0]"
Case7001,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case7001.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case7001.nii.gz,"[200, 256, 7]",official,"[1.5625, 1.5625, 8.0]"
Case7001,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case7001.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case7001.nii.gz,"[200, 256, 7]",compact,"[1.5625, 1.5625, 8.0]"
Case7008,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case7008.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case7008.nii.gz,"[200, 256, 6]",official,"[1.40625, 1.40625, 8.0]"
Case7008,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case7008.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case7008.nii.gz,"[200, 256, 6]",compact,"[1.40625, 1.40625, 8.0]"
Case8010,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case8010.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8010.nii.gz,"[192, 256, 8]",official,"[1.484375, 1.484375, 11.699999809265137]"
Case8010,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case8010.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8010.nii.gz,"[192, 256, 8]",compact,"[1.484375, 1.484375, 11.699999809265137]"
Case8018,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case8018.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8018.nii.gz,"[192, 256, 8]",official,"[1.484375, 1.484375, 12.149999618530273]"
Case8018,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case8018.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8018.nii.gz,"[192, 256, 8]",compact,"[1.484375, 1.484375, 12.149999618530273]"
Case8020,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case8020.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8020.nii.gz,"[192, 256, 8]",official,"[1.484375, 1.484375, 11.699999809265137]"
Case8020,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case8020.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8020.nii.gz,"[192, 256, 8]",compact,"[1.484375, 1.484375, 11.699999809265137]"
Case8025,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case8025.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8025.nii.gz,"[192, 256, 9]",official,"[1.484375, 1.484375, 13.0]"
Case8025,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case8025.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8025.nii.gz,"[192, 256, 9]",compact,"[1.484375, 1.484375, 13.0]"
Case8031,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case8031.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8031.nii.gz,"[192, 256, 7]",official,"[1.3671875, 1.3671875, 9.999999046325684]"
Case8031,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case8031.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8031.nii.gz,"[192, 256, 7]",compact,"[1.3671875, 1.3671875, 9.999999046325684]"
Case8032,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case8032.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8032.nii.gz,"[192, 256, 8]",official,"[1.484375, 1.484375, 10.000000953674316]"
Case8032,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case8032.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8032.nii.gz,"[192, 256, 8]",compact,"[1.484375, 1.484375, 10.000000953674316]"
Case8034,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/official/Case8034.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8034.nii.gz,"[192, 256, 8]",official,"[1.484375, 1.484375, 10.625]"
Case8034,3,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_predictions/compact/Case8034.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8034.nii.gz,"[192, 256, 8]",compact,"[1.484375, 1.484375, 10.625]"
Case1008,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1008.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1008.nii.gz,"[256, 256, 20]",official,"[1.3672000169754028, 1.3672000169754028, 5.0]"
Case1008,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1008.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1008.nii.gz,"[256, 256, 20]",compact,"[1.3672000169754028, 1.3672000169754028, 5.0]"
Case1013,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1013.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1013.nii.gz,"[256, 256, 20]",official,"[1.3672000169754028, 1.3672000169754028, 5.0]"
Case1013,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1013.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1013.nii.gz,"[256, 256, 20]",compact,"[1.3672000169754028, 1.3672000169754028, 5.0]"
Case1015,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1015.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1015.nii.gz,"[256, 256, 9]",official,"[1.3672000169754028, 1.3672000169754028, 15.0]"
Case1015,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1015.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1015.nii.gz,"[256, 256, 9]",compact,"[1.3672000169754028, 1.3672000169754028, 15.0]"
Case1017,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1017.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1017.nii.gz,"[256, 256, 9]",official,"[1.3672000169754028, 1.3672000169754028, 10.5]"
Case1017,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1017.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1017.nii.gz,"[256, 256, 9]",compact,"[1.3672000169754028, 1.3672000169754028, 10.5]"
